st_abb,st_code,county_name,month,tavg_f
WA,53,Grant,12,28.1
WA,53,Grays Harbor,1,40.6
WA,53,Grays Harbor,2,41.6
WA,53,Grays Harbor,3,44.8
WA,53,Grays Harbor,4,48.4
WA,53,Grays Harbor,5,53.7
WA,53,Grays Harbor,6,58.3
WA,53,Grays Harbor,7,62.7
WA,53,Grays Harbor,8,63.3
WA,53,Grays Harbor,9,59.2
WA,53,Grays Harbor,10,51.5
WA,53,Grays Harbor,11,43.9
WA,53,Grays Harbor,12,39.2
WA,53,Island,1,41.4
WA,53,Island,2,42.1
WA,53,Island,3,45.3
WA,53,Island,4,48.4
WA,53,Island,5,53.3
WA,53,Island,6,57.4
WA,53,Island,7,60.8
WA,53,Island,8,61.3
WA,53,Island,9,57.4
WA,53,Island,10,50.8
WA,53,Island,11,44.6
WA,53,Island,12,40.1
WA,53,Jefferson,1,40.2
WA,53,Jefferson,2,41.3
WA,53,Jefferson,3,44.6
WA,53,Jefferson,4,47.9
WA,53,Jefferson,5,53.2
WA,53,Jefferson,6,57.7
WA,53,Jefferson,7,61.9
WA,53,Jefferson,8,62.5
WA,53,Jefferson,9,58.4
WA,53,Jefferson,10,50.8
WA,53,Jefferson,11,43.7
WA,53,Jefferson,12,39.2
WA,53,King,1,40.8
WA,53,King,2,41.9
WA,53,King,3,45.2
WA,53,King,4,48.9
WA,53,King,5,54.5
WA,53,King,6,59.4
WA,53,King,7,64.3
WA,53,King,8,64.8
WA,53,King,9,60.0
WA,53,King,10,51.8
WA,53,King,11,44.2
WA,53,King,12,39.3
WA,53,Kitsap,1,40.9
WA,53,Kitsap,2,41.8
WA,53,Kitsap,3,45.3
WA,53,Kitsap,4,48.9
WA,53,Kitsap,5,54.5
WA,53,Kitsap,6,59.2
WA,53,Kitsap,7,63.6
WA,53,Kitsap,8,64.1
WA,53,Kitsap,9,59.7
WA,53,Kitsap,10,51.7
WA,53,Kitsap,11,44.3
WA,53,Kitsap,12,39.6
WA,53,Kittitas,1,28.4
WA,53,Kittitas,2,32.7
WA,53,Kittitas,3,40.1
WA,53,Kittitas,4,46.0
WA,53,Kittitas,5,53.9
WA,53,Kittitas,6,60.9
WA,53,Kittitas,7,67.7
WA,53,Kittitas,8,67.3
WA,53,Kittitas,9,58.9
WA,53,Kittitas,10,47.3
WA,53,Kittitas,11,35.5
WA,53,Kittitas,12,26.8
WA,53,Klickitat,1,33.0
WA,53,Klickitat,2,35.9
WA,53,Klickitat,3,42.2
WA,53,Klickitat,4,47.3
WA,53,Klickitat,5,54.7
WA,53,Klickitat,6,61.1
WA,53,Klickitat,7,68.3
WA,53,Klickitat,8,68.4
WA,53,Klickitat,9,60.8
WA,53,Klickitat,10,49.9
WA,53,Klickitat,11,38.9
WA,53,Klickitat,12,31.3
WA,53,Lewis,1,39.6
WA,53,Lewis,2,41.2
WA,53,Lewis,3,44.8
WA,53,Lewis,4,48.6
WA,53,Lewis,5,54.5
WA,53,Lewis,6,59.2
WA,53,Lewis,7,63.9
WA,53,Lewis,8,64.5
